@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:eIssn,prism:issueIdentifier,pubmed-id
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85146016986'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85146016986?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146016986&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146016986&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167268122004656'}]",https://api.elsevier.com/content/abstract/scopus_id/85146016986,SCOPUS_ID:85146016986,2-s2.0-85146016986,Gender and willingness to compete for high stakes,Buser T.,Journal of Economic Behavior and Organization,01672681,206,350-370,2023-02-01,February 2023,10.1016/j.jebo.2022.12.016,S0167268122004656,0,"[{'@_fa': 'true', 'affilname': 'Tinbergen Institute - TI', 'affiliation-city': 'Rotterdam', 'affiliation-country': 'Netherlands'}, {'@_fa': 'true', 'affilname': 'Universiteit van Amsterdam', 'affiliation-city': 'Amsterdam', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,,23865,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145855175'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145855175?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145855175&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145855175&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167268122004644'}]",https://api.elsevier.com/content/abstract/scopus_id/85145855175,SCOPUS_ID:85145855175,2-s2.0-85145855175,Persistence of incumbents and female access to political positions,Lippmann Q.,Journal of Economic Behavior and Organization,01672681,206,327-349,2023-02-01,February 2023,10.1016/j.jebo.2022.12.015,S0167268122004644,0,"[{'@_fa': 'true', 'affilname': 'Faculty of Social Sciences', 'affiliation-city': 'Colchester', 'affiliation-country': 'United Kingdom'}, {'@_fa': 'true', 'affilname': 'Universite Paris 2 Pantheon-Assas', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",Journal,ar,Article,,23865,0,False,,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145409214'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145409214?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145409214&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145409214&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167268122004632'}]",https://api.elsevier.com/content/abstract/scopus_id/85145409214,SCOPUS_ID:85145409214,2-s2.0-85145409214,Hidden inefficiency: Strategic inflation of project schedules,Lorko M.,Journal of Economic Behavior and Organization,01672681,206,313-326,2023-02-01,February 2023,10.1016/j.jebo.2022.12.014,S0167268122004632,0,"[{'@_fa': 'true', 'affilname': 'Macquarie Business School', 'affiliation-city': 'North Ryde', 'affiliation-country': 'Australia'}, {'@_fa': 'true', 'affilname': 'University of Economics Bratislava', 'affiliation-city': 'Bratislava', 'affiliation-country': 'Slovakia'}]",Journal,ar,Article,,23865,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145370615'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145370615?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145370615&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145370615&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0167268122004401'}]",https://api.elsevier.com/content/abstract/scopus_id/85145370615,SCOPUS_ID:85145370615,2-s2.0-85145370615,Potential in-group bias at work: Evidence from performance evaluations,Eren O.,Journal of Economic Behavior and Organization,01672681,206,296-312,2023-02-01,February 2023,10.1016/j.jebo.2022.11.030,S0167268122004401,0,"[{'@_fa': 'true', 'affilname': 'University of California, Riverside', 'affiliation-city': 'Riverside', 'affiliation-country': 'United States'}]",Journal,ar,Article,,23865,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134192228'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85134192228?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134192228&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134192228&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85134192228,SCOPUS_ID:85134192228,2-s2.0-85134192228,Works council ‘disaffection’ and establishment survivability,Addison J.T.,Scottish Journal of Political Economy,00369292,70,38-67,2023-02-01,February 2023,10.1111/sjpe.12330,,1,"[{'@_fa': 'true', 'affilname': 'CESifo GmbH', 'affiliation-city': 'Munich', 'affiliation-country': 'Germany'}]",Journal,ar,Article,,24884,0,False,,,14679485,1,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85131928158'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85131928158?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131928158&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131928158&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85131928158,SCOPUS_ID:85131928158,2-s2.0-85131928158,Individual self-control and collective outcomes: An examination of cigarette addiction and taxes,Mamun K.A.,Scottish Journal of Political Economy,00369292,70,1-18,2023-02-01,February 2023,10.1111/sjpe.12329,,0,"[{'@_fa': 'true', 'affilname': 'Sacred Heart University Fairfield', 'affiliation-city': 'Fairfield', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24884,0,False,,,14679485,1,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85128858344'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85128858344?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128858344&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128858344&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85128858344,SCOPUS_ID:85128858344,2-s2.0-85128858344,Automation and inequality with taxes and transfers,Tyers R.,Scottish Journal of Political Economy,00369292,70,68-100,2023-02-01,February 2023,10.1111/sjpe.12313,,0,"[{'@_fa': 'true', 'affilname': 'The UWA Business School', 'affiliation-city': 'Perth', 'affiliation-country': 'Australia'}, {'@_fa': 'true', 'affilname': 'ANU College of Business &amp; Economics', 'affiliation-city': 'Canberra', 'affiliation-country': 'Australia'}]",Journal,ar,Article,,24884,1,True,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14679485,1,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85123835607'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85123835607?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123835607&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123835607&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85123835607,SCOPUS_ID:85123835607,2-s2.0-85123835607,Urban bias and multinational firms,Pi J.,Scottish Journal of Political Economy,00369292,70,101-114,2023-02-01,February 2023,10.1111/sjpe.12310,,0,"[{'@_fa': 'true', 'affilname': 'Nanjing University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",Journal,ar,Article,,24884,0,False,,,14679485,1,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85115977583'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85115977583?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115977583&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115977583&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85115977583,SCOPUS_ID:85115977583,2-s2.0-85115977583,"Policy innovation through noise in implementation: Best to be grey (or silver) on Friday, in Halifax",Hargreaves Heap S.,Scottish Journal of Political Economy,00369292,70,19-37,2023-02-01,February 2023,10.1111/sjpe.12302,,0,"[{'@_fa': 'true', 'affilname': ""King's College London"", 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,24884,0,False,,,14679485,1,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85146071843'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85146071843?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146071843&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146071843&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0176268022001586'}]",https://api.elsevier.com/content/abstract/scopus_id/85146071843,SCOPUS_ID:85146071843,2-s2.0-85146071843,Is democracy good for growth? — Development at political transition time matters,Sima D.,European Journal of Political Economy,01762680,,,2023-01-01,2023,10.1016/j.ejpoleco.2022.102355,S0176268022001586,0,"[{'@_fa': 'true', 'affilname': 'Nanjing Audit University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",Journal,ar,Article,102355,64461,0,False,,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145982765'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145982765?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145982765&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145982765&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0176268022001598'}]",https://api.elsevier.com/content/abstract/scopus_id/85145982765,SCOPUS_ID:85145982765,2-s2.0-85145982765,Geopolitics and rare earth metals,Fan J.H.,European Journal of Political Economy,01762680,,,2023-01-01,2023,10.1016/j.ejpoleco.2022.102356,S0176268022001598,0,"[{'@_fa': 'true', 'affilname': 'Griffith Business School', 'affiliation-city': 'Brisbane', 'affiliation-country': 'Australia'}]",Journal,ar,Article,102356,64461,0,False,,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145741099'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145741099?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145741099&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145741099&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0176268022001550'}]",https://api.elsevier.com/content/abstract/scopus_id/85145741099,SCOPUS_ID:85145741099,2-s2.0-85145741099,On the behavioral impacts of violence: Evidence from incentivized games in Kenya,Ferguson N.T.N.,European Journal of Political Economy,01762680,,,2023-01-01,2023,10.1016/j.ejpoleco.2022.102352,S0176268022001550,0,"[{'@_fa': 'true', 'affilname': 'ISDC - International Security and Development Center', 'affiliation-city': 'Berlin', 'affiliation-country': 'Germany'}]",Journal,ar,Article,102352,64461,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145730364'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145730364?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145730364&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145730364&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0176268022001574'}]",https://api.elsevier.com/content/abstract/scopus_id/85145730364,SCOPUS_ID:85145730364,2-s2.0-85145730364,Obedience to the symbol of authority: Experimental evidence on the symbolic source of legitimate authority,Xu Z.,European Journal of Political Economy,01762680,,,2023-01-01,2023,10.1016/j.ejpoleco.2022.102354,S0176268022001574,0,"[{'@_fa': 'true', 'affilname': 'Henan University', 'affiliation-city': 'Kaifeng', 'affiliation-country': 'China'}]",Journal,ar,Article,102354,64461,0,False,,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145677875'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85145677875?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145677875&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145677875&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0176268022001562'}]",https://api.elsevier.com/content/abstract/scopus_id/85145677875,SCOPUS_ID:85145677875,2-s2.0-85145677875,Stock markets and economic uncertainty: Roles of legislative sessions and coalition strength,Ghalke A.,European Journal of Political Economy,01762680,,,2023-01-01,2023,10.1016/j.ejpoleco.2022.102353,S0176268022001562,0,"[{'@_fa': 'true', 'affilname': 'Goa Institute of Management', 'affiliation-city': 'Goa', 'affiliation-country': 'India'}]",Journal,ar,Article,102353,64461,0,False,,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85143636064'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85143636064?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143636064&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143636064&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85143636064,SCOPUS_ID:85143636064,2-s2.0-85143636064,The Comparative Advantage of Firms,Boehm J.,Journal of Political Economy,00223808,130,3025-3100,2022-12-01,December 2022,10.1086/720630,,0,"[{'@_fa': 'true', 'affilname': 'London School of Economics and Political Science', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,24404,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1537534X,12,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85143622189'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85143622189?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143622189&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143622189&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85143622189,SCOPUS_ID:85143622189,2-s2.0-85143622189,Asset Management Contracts and Equilibrium Prices,Buffa A.M.,Journal of Political Economy,00223808,130,3146-3201,2022-12-01,1 December 2022,10.1086/720515,,1,"[{'@_fa': 'true', 'affilname': 'University of Colorado Boulder', 'affiliation-city': 'Boulder', 'affiliation-country': 'United States'}]",Journal,ar,Article,,24404,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",1537534X,12,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85143607930'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85143607930?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143607930&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143607930&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85143607930,SCOPUS_ID:85143607930,2-s2.0-85143607930,Exit versus Voice,Broccardo E.,Journal of Political Economy,00223808,130,3101-3145,2022-12-01,1 December 2022,10.1086/720516,,0,"[{'@_fa': 'true', 'affilname': 'Università di Trento', 'affiliation-city': 'Trento', 'affiliation-country': 'Italy'}]",Journal,ar,Article,,24404,0,False,,,1537534X,12,
